title（注意，所有单元格都不要包含换行符）,variant,price,imgUrl,link,l2,l3,inviteId,modelid,final_1688_link,price judge,上传日期,itemid,最大价格,同款要求,空置，该列请勿删除，否则会导致数据错乱,l4
9月化妆品热销常规品- Judydoll Ink Glider 持久液体眼线笔 浓黑色,Black,12.01 ,https://cf.shopee.ph/file/cn-11134207-820l4-mo3lof1sdts8a0,http://shopee.ph/product/341988613/56860292316,Makeup,眼部彩妆,IVCN2026082412753,'267607664234,https://detail.1688.com/offer/1072971102708.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'56860292316,12.01 ,100%同款（LFF）,,眼线
9月化妆品热销常规品- 【正品】SPENNY 柔雾腮红 - 柔滑哑光，持久自然妆效 6.2克 ASHU,#927 Cam Ấm,13.54 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mpm00h3ihvkc94,http://shopee.vn/product/1092869806/56909852791,Makeup,面部彩妆,IVCN2026082412755,'351072952679,,爆品竞价,2026/8/24,'56909852791,13.54 ,相似款,,腮红
9月化妆品热销常规品- 【正品】SPENNY 柔雾腮红 - 柔滑哑光，持久自然妆效 6.2克 ASHU,922 + Cọ Má Xq05,19.02 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mpc0xqis701uc0,http://shopee.vn/product/1092869806/56909852791,Makeup,面部彩妆,IVCN2026082412755,'351046721564,,爆品竞价,2026/8/24,'56909852791,19.02 ,相似款,,腮红
9月化妆品热销品牌品- CHÉERYEP 枕头宝石高光粉，哑光与珠光质地完美融合，打造光彩照人的肌肤,SH03,38.41 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mpkfrmev7n649c,http://shopee.vn/product/1563283710/56962349405,Makeup,面部彩妆,IVCN2026082412758,'376071288643,,爆品竞价,2026/8/24,'56962349405,38.41 ,相似款,,高光与修容
9月化妆品热销品牌品- CHÉERYEP 枕头宝石高光粉，哑光与珠光质地完美融合，打造光彩照人的肌肤,SH01,38.41 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mpkfrmbpo2kg76,http://shopee.vn/product/1563283710/56962349405,Makeup,面部彩妆,IVCN2026082412758,'376071288641,,爆品竞价,2026/8/24,'56962349405,38.41 ,相似款,,高光与修容
9月化妆品热销常规品- KEY Cosmetics #唇线笔（防水持久）,CONFIDENT,6.00 ,https://cf.shopee.ph/file/ph-11134207-820l8-mqobjs7uiigw07,http://shopee.ph/product/1409732720/57014031082,Makeup,唇部彩妆,IVCN2026082412761,'371211182107,https://detail.1688.com/offer/1069163703468.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=7cd4a666b32d42cfaef08f665d1560a9&sessionid=a3e9f4deb4ce4bcc88ad41e4ec4b172d,1688三档价,2026/8/24,'57014031082,6.00 ,相似款（LFF）,,唇线笔
9月化妆品热销常规品- KEY Cosmetics #唇线笔（防水持久）,HOPEFUL,6.00 ,https://cf.shopee.ph/file/ph-11134207-820lc-mqobjo58dern84,http://shopee.ph/product/1409732720/57014031082,Makeup,唇部彩妆,IVCN2026082412761,'371211182106,https://detail.1688.com/offer/1069163703468.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=7cd4a666b32d42cfaef08f665d1560a9&sessionid=a3e9f4deb4ce4bcc88ad41e4ec4b172d,1688三档价,2026/8/24,'57014031082,6.00 ,相似款（LFF）,,唇线笔
9月化妆品热销常规品- KEY Cosmetics #唇线笔（防水持久）,MANIFEST,6.00 ,https://cf.shopee.ph/file/ph-11134207-820l4-mqobiyhf2xajaf,http://shopee.ph/product/1409732720/57014031082,Makeup,唇部彩妆,IVCN2026082412761,'416211191311,https://detail.1688.com/offer/1069163703468.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=7cd4a666b32d42cfaef08f665d1560a9&sessionid=a3e9f4deb4ce4bcc88ad41e4ec4b172d,1688三档价,2026/8/24,'57014031082,6.00 ,相似款（LFF）,,唇线笔
9月化妆品热销常规品- KEY Cosmetics #唇线笔（防水持久）,AMBITIOUS,6.00 ,https://cf.shopee.ph/file/ph-11134207-820la-mqobji78djin4e,http://shopee.ph/product/1409732720/57014031082,Makeup,唇部彩妆,IVCN2026082412761,'371211182105,https://detail.1688.com/offer/1069163703468.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=7cd4a666b32d42cfaef08f665d1560a9&sessionid=a3e9f4deb4ce4bcc88ad41e4ec4b172d,1688三档价,2026/8/24,'57014031082,6.00 ,相似款（LFF）,,唇线笔
9月化妆品热销常规品- KEY Cosmetics #唇线笔（防水持久）,ICONIC,6.00 ,https://cf.shopee.ph/file/ph-11134207-820la-mqobjaabhblte9,http://shopee.ph/product/1409732720/57014031082,Makeup,唇部彩妆,IVCN2026082412761,'371211182104,https://detail.1688.com/offer/1069163703468.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=7cd4a666b32d42cfaef08f665d1560a9&sessionid=a3e9f4deb4ce4bcc88ad41e4ec4b172d,1688三档价,2026/8/24,'57014031082,6.00 ,相似款（LFF）,,唇线笔
9月化妆品热销常规品- KEY Cosmetics #唇线笔（防水持久）,UNBOTHERED,6.00 ,https://cf.shopee.ph/file/ph-11134207-820ld-mqobj2hz0cu9bc,http://shopee.ph/product/1409732720/57014031082,Makeup,唇部彩妆,IVCN2026082412761,'371211182103,https://detail.1688.com/offer/1069163703468.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=7cd4a666b32d42cfaef08f665d1560a9&sessionid=a3e9f4deb4ce4bcc88ad41e4ec4b172d,1688三档价,2026/8/24,'57014031082,6.00 ,相似款（LFF）,,唇线笔
9月化妆品热销常规品- Qianyan Cheeryep True 16色眼影盘，Qianyan Cheeryep True Colors 首发色号：06、10、12、14…… 16色眼影盘,11.Vỏ Vàng,53.15 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mktljr143dom52,http://shopee.vn/product/8364693/57056250852,Makeup,眼部彩妆,IVCN2026082412768,'249168833533,,爆品竞价,2026/8/24,'57056250852,53.15 ,相似款,,眼影
9月化妆品热销品牌品- Carslan 单向按压唇彩，打造水润透亮的唇妆，12 小时持久不脱色。3克,"G03,+ G04",7.40 ,https://cf.shopee.vn/file/cn-11134207-820l4-mnl27sbfl5359a,http://shopee.vn/product/382964977/57059608669,Makeup,唇部彩妆,IVCN2026082412770,'420849663591,https://detail.1688.com/offer/1019910738220.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价,2026/8/24,'57059608669,7.40 ,100%同款,,口红
9月化妆品热销常规品- KIMUSE Queen 假睫毛黑色睫毛膏，从根部到尖端浓密睫毛，防水持久,KIMUSE Queen False Lash Black Mascara Thicken Lashes From Root To Tip Waterproof & Long Lasting,1.83 ,https://cf.shopee.ph/file/ph-11134207-81ztd-mji6m32hab5va6,http://shopee.ph/product/1545327396/57154708496,Makeup,眼部彩妆,IVCN2026082412772,'262336585779,,爆品竞价,2026/8/24,'57154708496,1.83 ,100%同款,,睫毛膏
9月化妆品热销常规品- （有货）花之知独角兽系列腮红,#3,30.22 ,https://cf.shopee.vn/file/vn-11134207-81ztc-motugvvtclcc57,http://shopee.vn/product/15345482/57161349908,Makeup,面部彩妆,IVCN2026082412774,'440988269832,,爆品竞价,2026/8/24,'57161349908,30.22 ,相似款,,腮红
9月化妆品热销常规品- （有货）花之知独角兽系列腮红,#2,18.73 ,https://cf.shopee.vn/file/vn-11134207-81ztc-motugt531jij26,http://shopee.vn/product/15345482/57161349908,Makeup,面部彩妆,IVCN2026082412774,'440988269831,,爆品竞价,2026/8/24,'57161349908,18.73 ,相似款,,腮红
9月化妆品热销常规品- KIKO持久眼线笔/黑色笔/防水,1pcs,2.97 ,https://cf.shopee.com.br/file/sg-11134201-823pz-molyq1mjg1s205,http://shopee.com.br/product/445357188/57261029997,Makeup,眼部彩妆,IVCN2026082413980,'330962259627,,爆品竞价,2026/8/24,'57261029997,2.97 ,相似款,,眼线
9月化妆品热销常规品- KIKO持久眼线笔/黑色笔/防水,1pcs,2.97 ,https://cf.shopee.com.br/file/sg-11134201-823pz-molyq1mjg1s205,http://shopee.com.br/product/445357188/57261029997,Makeup,眼部彩妆,IVCN2026082413980,'330962259627,,爆品竞价,2026/8/24,'57261029997,2.97 ,相似款,,眼线
9月化妆品热销常规品- T62 花束魅力露珠唇釉,#7,1.80 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mr5l8vqsytxd1b,http://shopee.vn/product/1160010827/57361728069,Makeup,唇部彩妆,IVCN2026082412777,'321018343922,https://detail.1688.com/offer/1018061390320.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价,2026/8/24,'57361728069,1.80 ,相似款,,唇釉
9月化妆品热销常规品- T62 花束魅力露珠唇釉,3 màu 06+07+08,5.40 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mr5l8vqsytxd1b,http://shopee.vn/product/1160010827/57361728069,Makeup,唇部彩妆,IVCN2026082412777,'366292924356,https://detail.1688.com/offer/1018061390320.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价,2026/8/24,'57361728069,5.40 ,相似款,,唇釉
9月化妆品热销常规品- T62 花束魅力露珠唇釉,#6,1.80 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mr5l8vqsytxd1b,http://shopee.vn/product/1160010827/57361728069,Makeup,唇部彩妆,IVCN2026082412777,'277833025732,https://detail.1688.com/offer/1018061390320.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价,2026/8/24,'57361728069,1.80 ,相似款,,唇釉
9月化妆品热销品牌品- 正品贝德玛舒妍洁肤水（Sensibio H2O）适用于油性、痘痘肌和敏感肌 500毫升,Hồng 850ml nắp nhún,48.36 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mqh3hs46uh349a,http://shopee.vn/product/736157116/57412090946,Makeup,卸妆用品,IVCN2026082413995,'287772096147,,爆品竞价,2026/8/24,'57412090946,48.36 ,100%同款,,卸妆用品
9月化妆品热销品牌品- 正品贝德玛舒妍洁肤水（Sensibio H2O）适用于油性、痘痘肌和敏感肌 500毫升,500ML HỒNG NHẠY CẢM,48.36 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mqa0pnp0d24g24,http://shopee.vn/product/736157116/57412090946,Makeup,卸妆用品,IVCN2026082413995,'272756913695,,爆品竞价,2026/8/24,'57412090946,48.36 ,100%同款,,卸妆用品
9月化妆品热销品牌品- 【新品】Merzy Baby Cheek 液体腮红 4.6g - 柔滑、哑光、丰盈,BC03 Nude Coral,19.69 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mpuq88ub0iddda,http://shopee.vn/product/193207976/57462255341,Makeup,面部彩妆,IVCN2026082412781,'406063477884,,爆品竞价,2026/8/24,'57462255341,19.69 ,100%同款,,腮红
9月化妆品热销品牌品- JMCY晶莹凝胶唇釉：持久显色，高光泽，不粘腻，滋润保湿。6款凝胶色号。蕴含唇部肽+玻尿酸。防水、防汗、防晕染，适合全天使用。,D01 ORANGE JELLY,5.52 ,https://cf.shopee.vn/file/cn-11134207-820l4-mhbqy1dmha8ace,http://shopee.vn/product/1237432144/57501886704,Makeup,唇部彩妆,IVCN2026082412783,'244097190406,https://detail.1688.com/offer/989496038928.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价,2026/8/24,'57501886704,5.52 ,100%同款,,唇蜜
9月化妆品热销品牌品- OUT OF OFFICE 双头轮廓笔 - 高光笔，用于面部轮廓修饰、鼻部轮廓修饰和提亮肤色 (5克),#01 MÀU SÁNG DA,9.62 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mq1nsv0pws9a68,http://shopee.vn/product/966198421/57612611609,Makeup,面部彩妆,IVCN2026082412785,'316095821525,,爆品竞价,2026/8/24,'57612611609,9.62 ,相似款,,高光与修容
9月化妆品热销品牌品- OUT OF OFFICE 双头轮廓笔 - 高光笔，用于面部轮廓修饰、鼻部轮廓修饰和提亮肤色 (5克),#00 MÀU TỰ NHIÊN,15.37 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mq1nss42d8u9da,http://shopee.vn/product/966198421/57612611609,Makeup,面部彩妆,IVCN2026082412785,'316095821524,,爆品竞价,2026/8/24,'57612611609,15.37 ,相似款,,高光与修容
9月化妆品热销常规品- 【河内特快专递】花之知骑士独角兽腮红,#2,21.96 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mp4zie00q7f0ce,http://shopee.vn/product/24662430/57661762500,Makeup,面部彩妆,IVCN2026082412788,'341021571860,,爆品竞价,2026/8/24,'57661762500,21.96 ,100%同款,,腮红
9月化妆品热销品牌品- MISTINE 两款唇部彩妆产品，质地柔软顺滑，轻盈不黏腻，持久锁色，不沾杯，3克,D14,2.60 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mr70zpz0lfyk42,http://shopee.vn/product/1296146804/57702589051,Makeup,唇部彩妆,IVCN2026082412790,'238325244698,https://detail.1688.com/offer/988196932560.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'57702589051,2.60 ,100%同款,,唇蜜
9月化妆品热销常规品- SACE LADY 16小时唇彩，不沾杯，光泽闪耀，不粘腻,#3,6.90 ,https://cf.shopee.com.br/file/cn-11134207-820l4-mpuu30zovz7w24,http://shopee.com.br/product/1613760239/57705432655,Makeup,唇部彩妆,IVCN2026082412792,'277369996089,https://detail.1688.com/offer/814426198618.html?spm=a26352.13672862.offerlist.279.442b1e62m1UlHG&offerId=814426198618&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=9e9ef54371a1484387d1a8429680dc46&skuId=5508798232625&forcePC=1787648334665,1688三档价,2026/8/24,'57705432655,6.90 ,100%同款,,唇釉
9月化妆品热销品牌品- PRELUDE INTO La Belle 玫瑰唇线笔,12 Hazy Rose,2.10 ,https://cf.shopee.com.my/file/sg-11134207-820om-mnf59a4gg74393,http://shopee.com.my/product/1409969349/57758777738,Makeup,唇部彩妆,IVCN2026082412794,'370780192761,https://detail.1688.com/offer/965062683874.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=77337c741d0c4761a612c217c37591a5&sessionid=0d65352ec0554b3b8631e463f8222c7f,1688三档价,2026/8/24,'57758777738,2.10 ,100%同款（LFF）,,唇线笔
9月化妆品热销品牌品- PRELUDE INTO La Belle 玫瑰唇线笔,11 Misty Rose,2.10 ,https://cf.shopee.com.my/file/sg-11134207-820om-mnf59a4gg74393,http://shopee.com.my/product/1409969349/57758777738,Makeup,唇部彩妆,IVCN2026082412794,'370780192760,https://detail.1688.com/offer/965062683874.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=77337c741d0c4761a612c217c37591a5&sessionid=0d65352ec0554b3b8631e463f8222c7f,1688三档价,2026/8/24,'57758777738,2.10 ,100%同款（LFF）,,唇线笔
9月化妆品热销常规品- 【正品】NARS 散粉 11g – 柔滑控油，打造自然妆效 | 正装,#Translucent Crystal,55.79 ,https://cf.shopee.vn/file/sg-11134201-81zv0-mmk3hzr5la86d7,http://shopee.vn/product/1095047521/57808125439,Makeup,面部彩妆,IVCN2026082412797,'259197614134,,爆品竞价,2026/8/24,'57808125439,55.79 ,相似款,,蜜粉
9月化妆品热销常规品- 【现货】FLOWER KNOWS 独角兽腮红系列,Má Uni 01,25.64 ,https://cf.shopee.vn/file/vn-11134207-81ztc-mp70rsxs5b7l11,http://shopee.vn/product/1667432420/57961814073,Makeup,面部彩妆,IVCN2026082412799,'426026253982,,爆品竞价,2026/8/24,'57961814073,25.64 ,100%同款,,腮红
9月化妆品热销常规品- s.f.r 唇釉防水不易沾杯不易褪色哑光美白唇膏,"01#Single color box packaging,7ml",5.76 ,https://cf.shopee.ph/file/sg-11134201-822wh-mhzk3trhbwuea1,http://shopee.ph/product/1560827453/58002788513,Makeup,唇部彩妆,IVCN2026082413982,'365269660631,https://detail.1688.com/offer/1014197003451.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58002788513,5.76 ,相似款（LFF）,,唇釉
9月化妆品热销常规品- s.f.r 唇釉防水不易沾杯不易褪色哑光美白唇膏,,5.83 ,https://cf.shopee.ph/file/sg-11134201-822zq-mhzk3x7r9fyad4,http://shopee.ph/product/1560827453/58002788513,Makeup,唇部彩妆,IVCN2026082413982,'365269660633,https://detail.1688.com/offer/1014197003451.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58002788513,5.83 ,相似款（LFF）,,唇釉
9月化妆品热销常规品- s.f.r 唇釉防水不易沾杯不易褪色哑光美白唇膏,,5.76 ,https://cf.shopee.ph/file/sg-11134201-822wh-mhzk3trhbwuea1,http://shopee.ph/product/1560827453/58002788513,Makeup,唇部彩妆,IVCN2026082413982,'365269660631,https://detail.1688.com/offer/1014197003451.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58002788513,5.76 ,相似款（LFF）,,唇釉
9月化妆品热销常规品- s.f.r 唇釉防水不易沾杯不易褪色哑光美白唇膏,"03#Single color box packaging,7ml",5.83 ,https://cf.shopee.ph/file/sg-11134201-822yd-mhzk3weewz5xdd,http://shopee.ph/product/1560827453/58002788513,Makeup,唇部彩妆,IVCN2026082413982,'365269660632,https://detail.1688.com/offer/1014197003451.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58002788513,5.83 ,相似款,,唇釉
9月化妆品热销常规品- s.f.r 唇釉防水不易沾杯不易褪色哑光美白唇膏,"04#Single color box packaging,7ml",5.83 ,https://cf.shopee.ph/file/sg-11134201-822zq-mhzk3x7r9fyad4,http://shopee.ph/product/1560827453/58002788513,Makeup,唇部彩妆,IVCN2026082413982,'365269660633,https://detail.1688.com/offer/1014197003451.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58002788513,5.83 ,相似款（LFF）,,唇釉
9月化妆品热销常规品- s.f.r 唇釉防水不易沾杯不易褪色哑光美白唇膏,,5.83 ,https://cf.shopee.ph/file/sg-11134201-822yd-mhzk3weewz5xdd,http://shopee.ph/product/1560827453/58002788513,Makeup,唇部彩妆,IVCN2026082413982,'365269660632,https://detail.1688.com/offer/1014197003451.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58002788513,5.83 ,相似款,,唇釉
9月化妆品热销常规品- s.f.r 唇釉防水不易沾杯不易褪色哑光美白唇膏,"04#Single color box packaging,7ml",5.83 ,https://cf.shopee.ph/file/sg-11134201-822zq-mhzk3x7r9fyad4,http://shopee.ph/product/1560827453/58002788513,Makeup,唇部彩妆,IVCN2026082413982,'365269660633,https://detail.1688.com/offer/1014197003451.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58002788513,5.83 ,相似款（LFF）,,唇釉
9月化妆品热销常规品- s.f.r 唇釉防水不易沾杯不易褪色哑光美白唇膏,,5.76 ,https://cf.shopee.ph/file/sg-11134201-822wh-mhzk3trhbwuea1,http://shopee.ph/product/1560827453/58002788513,Makeup,唇部彩妆,IVCN2026082413982,'365269660631,https://detail.1688.com/offer/1014197003451.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58002788513,5.76 ,相似款（LFF）,,唇釉
9月化妆品热销品牌品- UCANBE 15色眼影盘 - 哑光、珠光、闪片 - 粉色、紫色、红色、蓝色、黄色、绿色、烟熏色 - 高显色度日常及派对妆容套装,Tương lai hiện đại,11.01 ,https://cf.shopee.vn/file/cn-11134207-820l4-mp1vrsvi1wcg42,http://shopee.vn/product/1685703179/58003435772,Makeup,眼部彩妆,IVCN2026082413986,'376011494331,,爆品竞价,2026/8/24,'58003435772,11.01 ,相似款,,眼影
9月化妆品热销品牌品- UCANBE 15色眼影盘 - 哑光、珠光、闪片 - 粉色、紫色、红色、蓝色、黄色、绿色、烟熏色 - 高显色度日常及派对妆容套装,Milktea,12.43 ,https://cf.shopee.vn/file/sg-11134201-81zvl-mmk1jst3l5vn4d,http://shopee.vn/product/1685703179/58003435772,Makeup,眼部彩妆,IVCN2026082413986,'440329953907,,爆品竞价,2026/8/24,'58003435772,12.43 ,相似款,,眼影
9月化妆品热销品牌品- UCANBE 15色眼影盘 - 哑光、珠光、闪片 - 粉色、紫色、红色、蓝色、黄色、绿色、烟熏色 - 高显色度日常及派对妆容套装,,12.43 ,https://cf.shopee.vn/file/sg-11134201-81zvl-mmk1jst3l5vn4d,http://shopee.vn/product/1685703179/58003435772,Makeup,眼部彩妆,IVCN2026082413986,'440329953907,,爆品竞价,2026/8/24,'58003435772,12.43 ,相似款,,眼影
9月化妆品热销品牌品- UCANBE 15色眼影盘 - 哑光、珠光、闪片 - 粉色、紫色、红色、蓝色、黄色、绿色、烟熏色 - 高显色度日常及派对妆容套装,Hoa anh đào màu hồng,11.26 ,https://cf.shopee.vn/file/sg-11134201-81zwa-mmk1f93es1du9e,http://shopee.vn/product/1685703179/58003435772,Makeup,眼部彩妆,IVCN2026082413986,'345329956541,https://detail.1688.com/offer/1009298411172.html?spm=a26352.b28411319/2508.0.0,1688三档价,2026/8/24,'58003435772,11.26 ,相似款（Top）,,眼影
